2025-08-02 15:11:58,34.0,50.0,62.0,2937,2464,498,0,0,0,""
2025-08-02 15:12:09,35.0,51.0,62.0,2985,2479,483,0,0,0,""
2025-08-02 15:12:19,33.0,50.0,61.0,2962,2472,491,0,0,0,""
2025-08-02 15:12:30,33.0,49.0,60.0,2882,2372,465,0,0,0,""
2025-08-02 15:12:40,34.0,49.0,60.0,2898,2361,434,0,0,0,""
2025-08-02 15:12:51,34.0,50.0,62.0,2969,2431,456,3,0,0,""
2025-08-02 15:13:01,33.0,49.0,61.0,2961,2406,452,0,0,0,""
2025-08-02 15:13:11,33.0,49.0,62.0,2982,2445,471,0,0,0,""
2025-08-02 15:13:22,33.0,49.0,62.0,2911,2374,465,0,0,0,""
2025-08-02 15:13:32,32.0,49.0,62.0,2911,2399,457,0,0,0,""
2025-08-02 15:13:43,34.0,50.0,62.0,2900,2407,452,0,0,0,""
2025-08-02 15:13:53,33.0,49.0,61.0,2877,2389,460,0,0,0,""
2025-08-02 15:14:04,34.0,50.0,62.0,2852,2385,464,0,0,0,""
2025-08-02 15:14:14,33.0,49.0,60.0,2900,2396,438,0,0,0,""
2025-08-02 15:14:25,33.0,49.0,61.0,2899,2384,424,0,0,0,""
2025-08-02 15:14:35,33.0,50.0,61.0,2924,2409,447,0,0,0,""
2025-08-02 15:14:46,34.0,50.0,62.0,2920,2403,448,0,0,0,""
2025-08-02 15:14:56,33.0,49.0,61.0,2940,2419,454,0,0,0,""
2025-08-02 15:15:06,34.0,50.0,62.0,2942,2442,469,0,0,0,""
2025-08-02 15:15:17,34.0,50.0,62.0,2926,2440,473,0,0,0,""
